-1.501763;-6.4044895;-0.65301853
-1.033098;-9.121908;0.5494693
-0.8714894;-9.82341;0.8218097
-0.8762778;-9.964069;0.86490536
-1.0061632;-9.979631;0.82599956
-1.1546037;-9.943718;0.90381116
-1.2054806;-9.873089;0.7188591
-1.2192472;-9.845556;0.56802434
-1.1534066;-9.779117;0.5117606
-1.1085154;-9.720459;0.59136784
-1.0600328;-9.669582;0.7026982
-1.0833763;-9.63726;0.8643068
-1.0749966;-9.592968;0.9768343
-1.0767922;-9.5253315;0.97264445
-1.0827777;-9.454104;0.93493575
-1.0815806;-9.433155;1.0043676
-1.0414777;-9.633071;1.0336965
-1.0324994;-9.83957;1.0073603
-1.0696096;-9.88925;0.9355343
-1.079785;-9.887454;0.8415619
-1.0672154;-9.814431;0.7380127
-1.0235212;-9.800066;0.6769605
-1.0127473;-9.825205;0.6218939
-1.0480618;-9.796474;0.6206968
-1.0259154;-9.703101;0.65421563
-0.9379285;-9.642648;0.75357497
-0.86131406;-9.724648;0.8331822
-0.8511387;-9.88506;0.9068039
-0.85293436;-9.943718;0.95109665
-0.8714894;-9.954493;1.0432734
-0.92057055;-9.970653;1.1797429
-1.0019734;-10.084976;1.2042835
-1.0636241;-10.234015;1.1061212
-1.1420342;-10.296863;0.9283517
-1.1719618;-10.227431;0.8146271
-1.0708067;-10.129868;0.7769185
-0.93732995;-9.992201;0.8158242
-0.87448215;-9.872491;0.84096336
-0.88765025;-9.812037;0.7703344
-0.91219085;-9.818622;0.748188
-0.88645315;-9.859323;0.7882909
-0.85173726;-9.810242;0.8870517
-0.91937345;-9.888053;1.0582372
-1.0618285;-10.016742;1.1474211
-1.198298;-10.010158;1.0761937
-1.2078748;-9.880871;0.98820674
-1.1611878;-9.733028;1.0528502
-1.1150994;-9.584588;1.1575965
-0.95349085;-9.431359;1.1510124
-0.7356185;-9.412206;1.0941502
-0.7356185;-9.330803;0.9504981
-0.8265981;-9.31943;0.95827925
-0.9935937;-9.34397;1.0289081
-1.0779893;-9.361927;1.1091139
-1.1204864;-9.470863;1.1994951
-1.216853;-9.639056;1.3329718
-1.5400703;-9.807847;1.0384849
-1.4856021;-9.81503;0.7404069
-1.3066356;-9.76116;0.6961141
-1.1701661;-9.687539;0.7236475
-1.0767922;-9.655217;0.7727286
-1.0402806;-9.685743;0.94690675
-1.0049661;-9.665991;1.091756
-1.0684125;-9.680955;1.1097125
-1.1797429;-9.685743;1.0893618
-1.2096704;-9.694721;1.06123
-1.2443863;-9.688736;1.0851719
-1.1947067;-9.679159;1.1043255
-1.1115081;-9.676167;1.1091139
-1.0372878;-9.727043;1.1414356
-1.0217255;-9.797672;1.204882
-1.0055647;-9.841965;1.2054806
-0.9888053;-9.843162;1.2360066
-1.0301052;-9.861717;1.2797008
-1.0893618;-9.841965;1.2922704
-1.1378443;-9.792884;1.2880806
-1.1402385;-9.774328;1.2743138
-1.1228806;-9.782708;1.2731167
-1.1007342;-9.773131;1.2216414
-1.1085154;-9.736021;1.234211
-1.0301052;-9.719262;1.2066777
-1.0193313;-9.720459;1.1198878
-1.0360907;-9.69532;1.0606314
-1.0145429;-9.726444;1.0181342
-0.98341835;-9.755774;1.033098
-0.89662856;-9.797073;1.1031284
-0.86729956;-9.833585;1.1192893
-0.919972;-9.860519;1.1905168
-0.9864111;-9.856929;1.2090719
-1.0348936;-9.829395;1.1803415
-1.0977415;-9.81084;1.1851299
-1.1067197;-9.813234;1.1647792
-1.0348936;-9.793482;1.1510124
-0.9498995;-9.724648;1.1534066
-0.8678981;-9.700109;1.1168951
-0.8750807;-9.657611;1.1270704
-0.91937345;-9.6845455;1.1079168
-1.0097545;-9.685743;1.1486182
-1.0348936;-9.7162695;1.2192472
-1.0552444;-9.791088;1.2012907
-1.0217255;-9.891046;1.1749545
-1.01574;-9.951499;1.1091139
-1.0079589;-9.948506;1.0803835
-0.98820674;-9.923966;1.0995371
-1.0253168;-9.894637;1.1719618
-1.0097545;-9.888053;1.1749545
-0.9780314;-9.887454;1.1552023
-0.95349085;-9.850345;1.1432313
-0.98341835;-9.790489;1.1139023
-0.98581254;-9.7641535;1.0971429
-0.973243;-9.742605;1.0869676
-0.9367314;-9.725846;1.1061212
-0.9259575;-9.681553;1.13964
-0.9223662;-9.649231;1.1504139
-0.93613285;-9.586982;1.1653777
-0.93014735;-9.537302;1.1456255
-0.93134445;-9.491813;1.2060791
-0.9187749;-9.507974;1.2174516
-0.8762778;-9.573814;1.2491747
-0.8194155;-9.674371;1.1851299
-0.8571242;-9.76954;1.0995371
-0.90500826;-9.853337;0.9876082
-0.88944596;-9.877279;0.9223662
-0.8265981;-9.847352;0.85772276
-0.80325466;-9.803059;0.90021986
-0.81163436;-9.7863;0.9343372
-0.81043726;-9.750386;0.99299514
-0.84455466;-9.687539;1.0540473
-0.8726865;-9.645041;1.1180922
-0.94092125;-9.598953;1.1569979
-0.9600749;-9.613917;1.1994951
-0.9504981;-9.595362;1.1857284
-0.9600749;-9.569026;1.1935096
-0.97743285;-9.494805;1.1731589
-0.95947635;-9.446921;1.1569979
-0.8972271;-9.474455;1.1611878
-0.90620536;-9.48463;1.1707647
-0.92775315;-9.479841;1.0953473
-0.94331545;-9.507974;1.0115502
-0.98940384;-9.540296;0.9475053
-1.1133038;-9.576208;0.93134445
-1.1899183;-9.588778;0.9540894
-1.2246342;-9.607333;1.079785
-1.2180501;-9.680356;1.1881226
-1.1959038;-9.718663;1.2384008
-1.1755531;-9.82341;1.2366052
-1.2174516;-9.845556;1.2294226
-1.2419921;-9.811439;1.1875241
-1.2395979;-9.857527;1.1707647
-1.282095;-9.8515415;1.192911
-1.2719196;-9.862914;1.3030443
-1.246182;-9.817424;1.3760674
-1.2198458;-9.797073;1.3880384
-1.2228385;-9.729437;1.4143747
-1.2000936;-9.703699;1.4065934
-1.1731589;-9.704897;1.4371196
-1.1198878;-9.718064;1.4790181
-1.0869676;-9.710283;1.4921862
-1.0636241;-9.706094;1.5077485
-1.0552444;-9.635465;1.4550761
-1.0217255;-9.610924;1.4502877
-0.9379285;-9.611523;1.4443022
-0.7691373;-9.637859;1.42455
-0.6332663;-9.683948;1.3425486
-0.61291564;-9.762956;1.2557588
-0.6386533;-9.7803135;1.168969
-0.6398504;-9.81084;1.1174936
-0.60693014;-9.83957;1.103727
-0.59974754;-9.869498;1.1264719
-0.58897364;-9.882666;1.0660183
-0.5793968;-9.816227;1.0378864
-0.4854244;-9.826403;0.9959879
-0.427365;-9.848549;0.93493575
-0.46327803;-9.911396;0.92775315
-0.53450555;-9.949704;0.8726865
-0.521936;-9.977836;0.84335756
-0.53570265;-9.991602;0.84575176
-0.6362591;-9.982624;0.83856916
-0.7649474;-9.974244;0.8415619
-0.86011696;-9.983223;0.9068039
-0.8523358;-9.931747;0.9876082
-0.8158242;-9.874287;0.98820674
-0.78888947;-9.850943;0.9780314
-0.7565677;-9.792884;0.9295488
-0.688333;-9.760562;0.8810662
-0.70509243;-9.750985;0.7577648
-0.7230489;-9.797073;0.62368953
-0.7553706;-9.859323;0.49440265
-0.79248077;-9.901819;0.35673606
-0.8295909;-9.8754835;0.25198972
-0.8595184;-9.843162;0.21547815
-0.83737206;-9.838373;0.25917232
-0.8343793;-9.861717;0.2813187
-0.8343793;-9.870096;0.2861071
-0.8631097;-9.871892;0.30645782
-0.85891986;-9.850345;0.30765492
-0.84096336;-9.813833;0.3321955
-0.8774749;-9.777321;0.34835634
-0.919972;-9.706094;0.3609259
-0.9564836;-9.670779;0.3441665
-0.90261406;-9.680356;0.33638534
-0.8559271;-9.725247;0.31124622
-0.90261406;-9.740809;0.29807812
-0.8996213;-9.754577;0.2896984
-0.8738836;-9.76954;0.2801216
-0.88765025;-9.759963;0.31064767
-0.91578215;-9.779117;0.32202014
-0.8726865;-9.827001;0.3585317
-0.7906851;-9.882666;0.38307226
-0.75477207;-9.930551;0.46627077
-0.7882909;-9.946711;0.4441244
-0.84455466;-9.949105;0.40761283
-0.90979666;-9.911396;0.40102878
-0.9331401;-9.88506;0.34955344
-0.9379285;-9.846154;0.34596214
-0.9103952;-9.834184;0.34476504
-0.9403227;-9.882068;0.3633201
-1.0127473;-9.925163;0.32142156
-1.06123;-9.959281;0.2669535
-1.0588357;-10.009559;0.24061728
-1.0139444;-10.048465;0.2621651
