-1.38325;-6.1411276;-1.6056116
-0.9487024;-8.921992;-0.5814917
-0.83976626;-9.552266;-0.3522469
-0.8230068;-9.69951;-0.26426002
-0.84694886;-9.6767645;-0.26844987
-0.83617496;-9.648633;-0.20320787
-0.82480246;-9.621099;-0.17328034
-0.81043726;-9.607333;-0.14514847
-0.82240826;-9.604341;-0.14754269
-0.82001406;-9.615712;-0.15412673
-0.8098387;-9.648633;-0.15053543
-0.83497787;-9.703699;-0.175076
-0.83497787;-9.737218;-0.15233108
-0.84096336;-9.77792;-0.23014264
-0.8559271;-9.794081;-0.21637598
-0.83617496;-9.784504;-0.22954409
-0.8062474;-9.770139;-0.20859483
-0.8086416;-9.744401;-0.14395137
-0.8206126;-9.7324295;-0.13557167
-0.81522566;-9.725247;-0.09008184
-0.81642276;-9.7162695;-0.07092822
-0.8230068;-9.712678;-0.081702136
-0.81043726;-9.7084875;-0.052373163
-0.81043726;-9.727641;-0.07870938
-0.8218097;-9.727641;-0.07811083
-0.8110358;-9.722853;-0.07332243
-0.8158242;-9.728839;-0.069731124
-0.8206126;-9.7402115;-0.0966659
-0.8535329;-9.743802;-0.101454295
-0.82360536;-9.743204;-0.10803835
-0.81283146;-9.738416;-0.117016606
-0.8499416;-9.749788;-0.11222821
-0.86729956;-9.7402115;-0.099658646
-0.8774749;-9.745598;-0.10564415
-0.87807345;-9.751583;-0.10923545
-0.8984242;-9.751583;-0.11342531
-0.8798691;-9.749788;-0.13497312
-0.87687635;-9.733028;-0.19303252
-0.87328506;-9.734225;-0.18166006
-0.8511387;-9.718663;-0.1690905
-0.8230068;-9.724648;-0.19243397
-0.8242039;-9.725247;-0.18525136
-0.81163436;-9.719262;-0.20201077
-0.83258367;-9.709685;-0.23433249
-0.8242039;-9.646238;-0.23433249
-0.8265981;-9.660604;-0.22296004
-0.8230068;-9.688137;-0.1738789
-0.82480246;-9.665991;-0.16130935
-0.830788;-9.667787;-0.1738789
-0.87208796;-9.667188;-0.1846528
-0.8319851;-9.661801;-0.21517888
-0.82001406;-9.674969;-0.26007015
-0.8158242;-9.677363;-0.23433249
-0.8265981;-9.6923275;-0.27383682
-0.8206126;-9.704298;-0.2594716
-0.8319851;-9.717466;-0.28161797
-0.8391677;-9.742006;-0.29897594
-0.8583213;-9.745;-0.32950202
-0.85473;-9.758167;-0.30556
-0.87927055;-9.752781;-0.28939912
-0.8762778;-9.731233;-0.26485857
-0.8822633;-9.730635;-0.21338323
-0.8822633;-9.730036;-0.19961657
-0.8439561;-9.713875;-0.17627311
-0.84814596;-9.69951;-0.14095862
-0.8631097;-9.693524;-0.16609775
-0.8571242;-9.698911;-0.14933833
-0.8391677;-9.724648;-0.1654992
-0.83617496;-9.725846;-0.21338323
-0.8343793;-9.71986;-0.18405426
-0.8511387;-9.727641;-0.21458033
-0.82240826;-9.730036;-0.20201077
-0.8343793;-9.724648;-0.18405426
-0.830788;-9.707291;-0.17088614
-0.82779527;-9.714474;-0.1738789
-0.8439561;-9.738416;-0.15532383
-0.86849666;-9.753379;-0.15831658
-0.8870517;-9.758167;-0.16130935
-0.86610246;-9.757569;-0.1643021
-0.8619126;-9.7563715;-0.16011223
-0.83976626;-9.749788;-0.1738789
-0.83258367;-9.738416;-0.18405426
-0.84096336;-9.742006;-0.21278468
-0.8283938;-9.754577;-0.2391209
-0.8230068;-9.742605;-0.23612814
-0.80804306;-9.7007065;-0.22714989
-0.8110358;-9.697116;-0.21039048
-0.80564886;-9.694122;-0.2486977
-0.8283938;-9.716867;-0.20560206
-0.81881696;-9.713875;-0.17926586
-0.8355764;-9.716867;-0.19722237
-0.8194155;-9.7324295;-0.19422962
-0.81163436;-9.758167;-0.1906383
-0.8265981;-9.743802;-0.17627311
-0.8242039;-9.723452;-0.1678934
-0.82360536;-9.716867;-0.16130935
-0.8319851;-9.719262;-0.15053543
-0.84455466;-9.703101;-0.15831658
-0.82719666;-9.685144;-0.13796587
-0.78888947;-9.665392;-0.12539631
-0.79248077;-9.650429;-0.13078327
-0.78170687;-9.635465;-0.098461546
-0.801459;-9.657611;-0.118213706
-0.82899237;-9.69951;-0.15292963
-0.83856916;-9.712678;-0.21637598
-0.8242039;-9.713276;-0.22176293
-0.830788;-9.6845455;-0.19841947
-0.85652566;-9.68694;-0.21218613
-0.8798691;-9.697116;-0.19123685
-0.86251116;-9.709086;-0.14215572
-0.8822633;-9.711481;-0.109834
-0.89064306;-9.6923275;-0.07811083
-0.9008184;-9.70789;-0.11522096
-0.91817635;-9.722853;-0.07272387
-0.9223662;-9.743204;-0.081702136
-0.919972;-9.761759;-0.06314707
-0.91817635;-9.776124;-0.09247604
-0.9247604;-9.788095;-0.11581951
-0.90500826;-9.786898;-0.13198037
-0.9044097;-9.780912;-0.12659341
-0.8948329;-9.764751;-0.1643021
-0.86370826;-9.758766;-0.1678934
-0.86370826;-9.74859;-0.1619079
-0.8595184;-9.73662;-0.13856442
-0.84694886;-9.735423;-0.11402386
-0.8343793;-9.689334;-0.09247604
-0.83138657;-9.664195;-0.12779051
-0.8265981;-9.657611;-0.10564415
-0.8295909;-9.647436;-0.117615156
-0.80564886;-9.663596;-0.11282676
-0.8170213;-9.683349;-0.12360066
-0.8074445;-9.683948;-0.1074398
-0.8182184;-9.685743;-0.12719196
-0.7978677;-9.695918;-0.1654992
-0.80684596;-9.69532;-0.13676877
-0.7954735;-9.687539;-0.13916297
-0.79008657;-9.6923275;-0.13796587
-0.79128367;-9.688736;-0.13796587
-0.8002619;-9.709685;-0.16250645
-0.81343;-9.706693;-0.14155717
-0.81881696;-9.706094;-0.117016606
-0.8170213;-9.7084875;-0.12000936
-0.8331822;-9.738416;-0.07990648
-0.8002619;-9.745598;-0.06015432
-0.8158242;-9.738416;-0.07870938
-0.80086046;-9.72824;-0.06135142
-0.80684596;-9.72824;-0.07152677
-0.80804306;-9.72824;-0.06135142
-0.81163436;-9.722853;-0.055365913
-0.8062474;-9.715072;-0.05117606
-0.8218097;-9.727641;-0.044592008
-0.82719666;-9.740809;-0.019452889
-0.8283938;-9.755175;-0.015263036
-0.8319851;-9.759963;-0.012270284
-0.84455466;-9.768942;-0.019452889
-0.86251116;-9.762358;-0.0104746325
-0.85413146;-9.755175;-0.02064999
-0.8391677;-9.749189;0.026036944
-0.8182184;-9.733627;0.012868834
-0.82360536;-9.718064;0.02184709
-0.8158242;-9.718663;0.044592008
-0.7835025;-9.7084875;0.067336924
-0.76195467;-9.731233;0.0338181
-0.7858967;-9.781511;0.041000705
-0.7882909;-9.747394;0.047584757
-0.7769185;-9.761759;0.06314707
-0.75836337;-9.776124;0.07032967
-0.75477207;-9.768343;0.05955577
-0.7505822;-9.782109;0.055365913
-0.7188591;-9.767744;0.09726445
-0.7086837;-9.773131;0.12300211
-0.6691794;-9.774927;0.15711948
-0.6548142;-9.803059;0.16729484
-0.65421563;-9.816227;0.15831658
-0.65421563;-9.81503;0.19782092
-0.6596026;-9.8198185;0.22834699
-0.62967503;-9.816826;0.26126727
-0.6440403;-9.843162;0.29059622
-0.6398504;-9.841366;0.35703534
-0.66379243;-9.826403;0.41569328
-0.6769605;-9.8198185;0.4707599
-0.6823475;-9.79827;0.5270237
-0.7110779;-9.794081;0.573112
-0.7224504;-9.734824;0.6359598
-0.7332243;-9.69532;0.6820482
-0.717662;-9.643845;0.70180035
-0.6835446;-9.610326;0.7484873
-0.6404489;-9.601946;0.80953944
-0.6404489;-9.590573;0.8526351
-0.66379243;-9.5492735;0.8777742
-0.7541735;-9.534309;0.9651626
-0.83976626;-9.48044;0.9920973
-0.88645315;-9.52174;1.0705074
-0.93613285;-9.576208;1.0998363
-1.0007763;-9.663596;1.1285669
-1.0791864;-9.731832;1.1387422
-1.1390414;-9.7863;1.1614871
-1.1767502;-9.859323;1.1572973
-1.2186487;-9.961076;1.2177508
-1.2204443;-9.964667;1.2207435
-1.2090719;-10.004171;1.2159551
-1.13964;-9.986814;1.2458827
-1.0696096;-10.018537;1.2925696
-1.0109516;-10.07121;1.3356652
-0.9223662;-10.065823;1.3338696
-0.88286185;-10.081385;1.3195044
-0.8511387;-10.088568;1.4015058
-0.8924387;-10.018537;1.5056536
-0.95708215;-9.8994255;1.6337434
-1.0169371;-9.785701;1.7827824
-1.0947487;-9.715072;1.9354128
