-1.7530046;-5.993884;-0.10818799
-1.532738;-8.721478;1.3744214
-1.4692917;-9.361927;1.7120038
-1.4369699;-9.493608;1.7808372
-1.4214076;-9.484032;1.7521068
-1.4351742;-9.489418;1.7928082
-1.4232032;-9.494805;1.7910125
-1.4094366;-9.501988;1.7688662
-1.4028525;-9.500193;1.7975966
-1.3777134;-9.512163;1.7898154
-1.3627497;-9.51336;1.7898154
-1.3765163;-9.514558;1.7772459
-1.3621511;-9.507974;1.7562966
-1.3872902;-9.48463;1.73834
-1.3980641;-9.482835;1.6814778
-1.3854946;-9.510966;1.6671126
-1.4058453;-9.531916;1.6976386
-1.3693337;-9.534908;1.6820763
-1.325041;-9.551667;1.595885
-1.3412019;-9.551069;1.5994763
-1.4585178;-9.400833;1.5821184
-1.3896844;-9.581595;1.7347487
-1.342399;-9.688736;1.7910125
-1.3028946;-9.592968;1.7946038
-1.2460324;-9.531916;1.8191444
-1.2376527;-9.491214;1.8376994
-1.2574048;-9.572617;1.8951603
-1.3274353;-9.632472;1.9083284
-1.2963105;-9.60853;1.8586487
-1.2496237;-9.528923;1.826327
-1.1969513;-9.4972;1.8269255
-1.1358991;-9.527725;1.7963995
-1.1029788;-9.500791;1.7521068
-1.1376947;-9.512163;1.7341502
-1.2137107;-9.501988;1.7395371
-1.1287165;-9.647436;1.7245734
-1.2017397;-9.640852;1.7281647
-1.302296;-9.504382;1.7461212
-1.3735236;-9.489418;1.719785
-1.2484266;-9.650429;1.7562966
-1.2370541;-9.662998;1.7958009
-1.2993033;-9.519346;1.7407342
-1.2382512;-9.502586;1.7963995
-1.0856209;-9.606734;1.8113632
-1.02816;-9.619304;1.8131589
-1.0802339;-9.582792;1.7688662
-1.2149078;-9.559449;1.7221792
-1.3154641;-9.554661;1.6826749
-1.2550106;-9.717466;1.6766894
-1.2304701;-9.686341;1.6814778
-1.4082395;-9.382876;1.8760067
-1.4285902;-9.476251;1.8867806
-1.2322657;-9.628283;1.8861821
-1.2202947;-9.504981;1.9005473
-1.2250831;-9.403826;1.8436849
-1.223886;-9.376292;1.761085
-1.2741642;-9.372103;1.7952024
-1.2963105;-9.473856;1.7706618
-1.3573627;-9.504382;1.8251299
-1.4315829;-9.476251;1.8754082
-1.4890438;-9.484032;1.7736546
-1.4986206;-9.562442;1.7766473
-1.384896;-9.668983;1.7191864
-1.35437;-9.611523;1.6964415
-1.3633482;-9.536105;1.6617256
-1.314267;-9.53012;1.6186299
-1.3914801;-9.441534;1.6593314
-1.402254;-9.631873;1.654543
-1.2621932;-9.810242;1.5078982
-1.2586019;-9.703699;1.4659996
-1.3100772;-9.594165;1.465401
-1.348983;-9.607931;1.4863503
-1.3531729;-9.615712;1.4713866
-1.3561656;-9.60853;1.4869488
-1.3836989;-9.475652;1.4869488
-1.2873323;-9.496002;1.5306431
-1.2376527;-9.527725;1.5731401
-1.2556092;-9.504981;1.5444098
-1.2633903;-9.387665;1.4983213
-1.3459903;-9.3343935;1.4318823
